Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Status
gtobsblb-1-lb-obsidian-blue-tumbled-stones-synthetic,"1 lb Obsidian, Blue tumbled stones synthetic","This is a synthetic Blue obsidian and great for color therapy. Beautiful soothing color will stimulate the throat chakra so one may express themselves clearly and help with grounding, protection, meditations, communication, divination, psychic pursuits, strength, patients, tension and stress. Seen in image is approximately 1lb and sold by approximate weight - not stone size or count. From China",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTOBSBLB,544,shopify,23,deny,azuregreen,56.55,,TRUE,TRUE,,https://www.azuregreen.net/images/GTOBSBLBB.jpg,1,"1 lb Obsidian, Blue tumbled stones synthetic",FALSE,active
gtobsrb-1-lb-obsidian-rainbow-tumbled-stones,"1 lb Obsidian, Rainbow tumbled stones","Rainbow Obsidian at first glance these look black but when exposure to bright light will show its unique banding and transparency. Using rainbow obsidian in your healing practice may help with pleasure, gratification, enjoyment, negativity, protection, and may provide a flooding of inner light. Sold by approximate weight - not stone size or count. 1lb Tumbled Rainbow Obsidian from China.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTOBSRB,544,shopify,29,deny,azuregreen,36.15,,TRUE,TRUE,,https://www.azuregreen.net/images/GTOBSRBB.jpg,1,"1 lb Obsidian, Rainbow tumbled stones",FALSE,active
gtonyblb-1-lb-onyx-blue-tumbled-stones-heat-treated,"1 lb Onyx, Blue tumbled stones (heat treated)","Blue Onyx is a gem that will help you acheive happiness and contentment in your life. It may also assist you with your intuition, changing your bad habits, strength, emotional, physical and mental stress. Sold by approximate weight - not stone size or count. From India.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTONYBLB,544,shopify,301.8,deny,azuregreen,47.49,,TRUE,TRUE,,https://www.azuregreen.net/images/GTONYBLBBB.jpg,1,"1 lb Onyx, Blue tumbled stones (heat treated)",FALSE,active
gtonygb-1-lb-onyx-green-tumbled-stones,"1 lb Onyx, Green tumbled stones","This stone is associated with the planet Mercury, and is ideal for people born under the zodiac signs of Gemini and Virgo. The Green Onyx gemstone is recommended for those who are looking for assistance with sorrow, grief, depression, improving self confidence, eyes, hair, nails, negative perceptions and opening of all chakras. Sold by approximate weight - not stone size or count. 1 lb. From Pakistan.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTONYGB,544,shopify,37,deny,azuregreen,49.75,,TRUE,TRUE,,https://www.azuregreen.net/images/GTONYGBB.jpg,1,"1 lb Onyx, Green tumbled stones",FALSE,active
gtopaob-1-lb-opal-orthoclase-tumbled-stones,"1 lb Opal, Orthoclase tumbled stones","Orthoclase is a positive energy stone that may assist you with, clutter (mental and physical), toxic people, introspection, direction, and finding out where you are going on your path. Seen in image is approximately 1lb and sold by approximate weight - not stone size or count. 1lb from Peru.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTOPAOB,544,shopify,21,deny,azuregreen,92.82,,TRUE,TRUE,,https://www.azuregreen.net/images/GTOPAOBB.jpg,1,"1 lb Opal, Orthoclase tumbled stones",FALSE,active
gtopapb-1-lb-opal-pink-tumbled-stones,"1 lb Opal, Pink tumbled stones","Pink opal, also known as the ""stone of renewal"", fill your aura with peaceful energies, and tranquility with this pink tumbled opal. It is a powerful crystal for emotional balance and healing for matters of the heart, it aids in helping to bring resolution, aiding in your journey of self acceptance and love. Fill your aura with peaceful energies, keep calm and centered. Sold by approximate weight - not stone size or count. From Peru.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",FALSE,Title,Default Title,GTOPAPB,544,shopify,0,deny,azuregreen,133.62,,TRUE,TRUE,,https://www.azuregreen.net/images/GTOPAPB.jpg,1,"1 lb Opal, Pink tumbled stones",FALSE,active
gtopapwb-1-lb-opalized-petrified-wood-tumbled-stones,1 lb Opalized Petrified Wood tumbled stones,"This is a Petrified wood that has developed an opalescent sheen. This growth process creates some beautiful pieces, each with their own unique shapes and colors swirling through. Great to use if you are feeling stuck in your life. It is a wonderful grounding stone that helps calm energies as well as creating balance. Perfect for new journeys, paths, or goals. Approximately 1lb from Indonesia",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTOPAPWB,544,shopify,116.96,deny,azuregreen,138.15,,TRUE,TRUE,,https://www.azuregreen.net/images/GTOPAPWBB.jpg,1,1 lb Opalized Petrified Wood tumbled stones,FALSE,active
gtopob-1-lb-opalite-tumbled-stones,1 lb Opalite tumbled stones,"Opalite is a delicate clear or milky iridescent glass that makes a wonderful color therapy piece. Opalite is highly energetic and will assist you during all kinds of transitions, gives strength to verbalize feelings, can help make a business successful, stabilizes moods, fatigue and can enhance sexual experiences. When placed on the Crown Chakra in meditation is said to enhance psychic abilities and induce visions. Sold by weight only. Synthetic, From China.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTOPOB,544,shopify,107,deny,azuregreen,47.49,,TRUE,TRUE,,https://www.azuregreen.net/images/GTOPOBB.jpg,1,1 lb Opalite tumbled stones,FALSE,active
gtpetwb-1-lb-petrified-wood-tumbled-stones,1 lb Petrified Wood tumbled stones,"Petrified Wood is an extremely grounding and protecting stone. It is said to calm the nerves and fears and to encourage feelings of well-being, safety and security. It is a good stone for meditation and for helping you to distinguish between what is important and what is not, enabling you to stop worrying about the small stuff. From China.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTPETWB,544,shopify,24,deny,azuregreen,72.42,,TRUE,TRUE,,https://www.azuregreen.net/images/GTPETWBBB.jpg,1,1 lb Petrified Wood tumbled stones,FALSE,active
gtprerb-1-lb-prehnite-w-epidote-tumbled-stones,1 lb Prehnite w Epidote tumbled stones,"Prehnite is said to ""Heal the Healer"" and is known for universal trust, it is also believed to clear toxins from the body, and balance the meridians, among other attributes. Epidote is believed to help with letting go, attunement to spirit, enhance awareness, and change. Together these two create a powerful crystal to work with. Natural gemstones, have their own unique beauty, colors, patterns, qualities and faults. Seen in image is approximately 1lb and sold by approximate weight - not stone size or count. From China",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTPRERB,544,shopify,36,deny,azuregreen,115.49,,TRUE,TRUE,,https://www.azuregreen.net/images/GTPRERBBB.jpg,1,1 lb Prehnite w Epidote tumbled stones,FALSE,active
gtpyrb-1-lb-pyrite-tumbled-stones,1 lb Pyrite tumbled stones,"Feel very protected, as Pyrite has long been valued as a strong protective stone that shields the wearer from negative energy and environmental pollution. Pyrite enhances strength of the mind and will power with its masculine energy. Often used to attract abundance and prosperity in your life. Sold by approximate weight - not stone size or count. From Peru.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Abundance, Prosperity, & Money,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTPYRB,544,shopify,87,deny,azuregreen,104.15,,TRUE,TRUE,,https://www.azuregreen.net/images/GTPYRBBB.jpg,1,1 lb Pyrite tumbled stones,FALSE,active
gtquacb-1-lb-quartz-cracked-tumbled-stones,"1 lb Quartz, Cracked tumbled stones","Cracked Quartz is known for being able to absorb and store energy naturally. Cracked Quartz can also be used to counteract negative energy, rid of evil energy, regain positivity, and help make your thoughts clear and positive. Sold by approximate weight - not stone size or count. From Brazil.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTQUACB,544,shopify,3,deny,azuregreen,65.62,,TRUE,TRUE,,https://www.azuregreen.net/images/GTQUAC.jpg,1,"1 lb Quartz, Cracked tumbled stones",FALSE,active
gtqzb-1-lb-clear-quartz-tumbled-stones,1 lb Clear Quartz tumbled stones,"Quartz Crystal is a projective and receptive crystal, being able to absorb and emit energy. Quartz is known as the for a large variety of healing, cleansing, cleaning, and magical uses. This master healer has the ability to open you up to source and divine wisdom.&nbsp;It&nbsp;will work on any condition and a few of its energetic powers are, protection, healing, cleansing, amplifying, stimulation psychism, divination, headaches and much much more. Quartz Crystal works with all the Chakras and resonates with the Sun and Moon, with its element being Fire and Water. Seen in image is approximately 1lb and sold by approximate weight - not stone size or count. From Brazil.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",FALSE,Title,Default Title,GTQZB,544,shopify,0,deny,azuregreen,58.82,,TRUE,TRUE,,https://www.azuregreen.net/images/GTQZBBB.jpg,1,1 lb Clear Quartz tumbled stones,FALSE,active
gtr037-aventurine-green-w-coins-gemstone-tree,"Aventurine, Green W Coins gemstone tree","A beautiful altar decoration and ritual tool, the Green Aventurine gemstone tree takes the form of a wire sculpture, rising out of a sawed piece of wood with resin trunk to present a tree of beautiful Green Aventurine leaves or fruits. Base has felt bottom and measures 2"" wide. All sizes and amount may vary. From India.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Abundance, Prosperity, & Money,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTR037,771,shopify,40,deny,azuregreen,36.15,,TRUE,TRUE,,https://www.azuregreen.net/images/GTR037.jpg,1,"Aventurine, Green W Coins gemstone tree",FALSE,active
gtr044-lapis-w-pentacles-gemstone-tree-300-beads,Lapis W pentacles gemstone tree (300 beads),"This unique piece combines the beauty of lapis lazuli, a deep blue gemstone known for its calming properties, with the symbolic power of pentacles, representing protection and spiritual energy. Each branch of the tree is meticulously handcrafted, showcasing the natural beauty of lapis lazuli. Perfect for home decor or as a thoughtful gift, this gemstone tree will bring a touch of elegance and positive energy to any space.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Pentagrams & Pentacles,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTR044,453,shopify,44,deny,azuregreen,63.35,,TRUE,TRUE,,https://www.azuregreen.net/images/GTR044.jpg,1,Lapis W pentacles gemstone tree (300 beads),FALSE,active
gtr049-carnelian-gemstone-tree,Carnelian Gemstone Tree,"Said to help with focus and ambition, and in revealing new talents, the Carnelian Gemstone tree is a powerful tool for helping to create a new beginning or nurture one that you want to prosper.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTR049,771,shopify,35,deny,azuregreen,31.62,,TRUE,TRUE,,https://www.azuregreen.net/images/GTR049A.jpg,1,Carnelian Gemstone Tree,FALSE,active
gtr060-rose-quartz-w-hearts-gemstone-tree-300-beads,Rose Quartz W Hearts gemstone tree (300 beads),"Enhance the ambiance of any space with our exquisite gemstone tree made from rose quartz. Crafted with attention to detail, this stunning piece features delicate heart charms that add a touch of elegance and love. The rose quartz gemstones are known for their calming and soothing properties, making this tree not only a beautiful decorative item but also a source of positive energy.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Love & Relationships,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTR060,453,shopify,88,deny,azuregreen,58.82,,TRUE,TRUE,,https://www.azuregreen.net/images/GTR060.jpg,1,Rose Quartz W Hearts gemstone tree (300 beads),FALSE,active
gtr161-good-luck-tree,Good Luck tree,"This 8-inch Goodluck Tree is a beautiful and meaningful decorative piece, crafted with a combination of natural shells and sacred Rudraksha beads. Set on a sturdy wooden base, this tree brings a sense of balance, harmony, and positive energy to any space.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Abundance, Prosperity, & Money,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTR161,771,shopify,25,deny,azuregreen,45.22,,TRUE,TRUE,,https://www.azuregreen.net/images/GTR161.jpg,1,Good Luck tree,FALSE,active
gtr3376-4-1-2-circle-tree-of-life-chakra-gemstone-tree,"4 1/2"" Circle Tree of Life Chakra gemstone tree","This stunning Tree of Life orgone base is a beautiful and meaningful addition to any space. Adorned with crystal chips representing each chakra, it serves as a powerful tool for energy healing and balance. The intricate design and vibrant colors make it a unique and eye-catching piece that can be displayed in a home or office setting. Crafted with care and attention to detail, this product is not only visually appealing but also carries spiritual significance.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Chakra & Reiki,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTR3376,272,shopify,14,deny,azuregreen,81.49,,TRUE,TRUE,,https://www.azuregreen.net/images/GTR3376.jpg,1,"4 1/2"" Circle Tree of Life Chakra gemstone tree",FALSE,active
gtrame-amethyst-gemstone-tree-160-beads,Amethyst gemstone tree 160 beads,"Beautiful and powerful both symbolically and energetically, the amethyst gemstone tree features dozens of amethyst chips as the leaves of a small wire tree. Base has felt bottom and measures 2"" wide. Tree overall is 5"" in height. Trunk is now usually resin coated. Gem stone fruits are 1/4""-3/8"". All sizes vary per item. From India.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTRAME,771,shopify,36,deny,azuregreen,33.89,,TRUE,TRUE,,https://www.azuregreen.net/images/GTRAME.jpg,1,Amethyst gemstone tree 160 beads,FALSE,active
gtravb-1-lb-aventurine-red-tumbled-stones,"1 lb Aventurine, Red  tumbled stones","Red Aventurine stones coming in an array of soothing shades in the red family. This stone works with the mind, body and soul when it comes to healing. Helps with balance, focus, chi, energy levels, creativity, personal power and vitality to name a few. 1lb Tumbled stones from China.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Best Sellers,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTRAVB,544,shopify,9,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/GTRAVBB.jpg,1,"1 lb Aventurine, Red  tumbled stones",FALSE,active
gtrgob-1-lb-goldstone-red-tumbled-stones,"1 lb Goldstone, Red tumbled stones","Red Goldstone is one of the few synthetic stones used in energy work and magic. It's red color comes from copper crystal structures in the stone which makes it an excellent transmitter of energy. The unique crystalline glass that encases the copper acts as an insulator protecting the energy being channeled or focused from outside forces. Red Goldstone may help with ambition, courage, a postive attitude, stomach issues, and arthritis. Sold by approximate weight - not stone size or count. From China.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTRGOB,544,shopify,34.2,deny,azuregreen,76.05,,TRUE,TRUE,,https://www.azuregreen.net/images/GTRGOBBB.jpg,1,"1 lb Goldstone, Red tumbled stones",FALSE,active
gtrhoab-1-lb-rhodochrosite-tumbled-stones,1 lb Rhodochrosite tumbled stones,"Rhodochrosite the stone of the compassionate heart. Assisting you in bringing love, compassion, true joy, healing old wounds, and unconditional love to self and others. Good for depression and self worth. 1lb bag by weight only from Peru.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTRHOAB,544,shopify,36,deny,azuregreen,158.55,,TRUE,TRUE,,https://www.azuregreen.net/images/GTRHOABBB.jpg,1,1 lb Rhodochrosite tumbled stones,FALSE,active
gtrhob-1-lb-rhodonite-tumbled-stones,1 lb Rhodonite tumbled stones,"Rhodonite comes in&nbsp;colors&nbsp;that range from pale pink to a deep red. This beautiful crystal is a projective energy, vibrating the love energy outward. It has energetic powers that help with peace, confusion, doubt, incoherency, balance, stress, forgiveness, compassion, and is worn to shut down the psychic centers. Rhodonite works with the heart chakra and resonates with the planet Mars, with its element being Fire. Seen in image is approximately 1lb and sold by approximate weight - not stone size or count. From China.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTRHOB,544,shopify,28,deny,azuregreen,92.82,,TRUE,TRUE,,https://www.azuregreen.net/images/GTRHOB.jpg,1,1 lb Rhodonite tumbled stones,FALSE,active
gtrmix-mixed-agate-gemstone-tree,Mixed Agate Gemstone Tree,"A beautiful altar decoration and ritual tool, the mixed agate gemstone tree takes the form of a wire sculpture, rising out of a sawed piece of wood with resin trunk to present a tree of beautiful agate leaves or fruits. Base has felt bottom and measures 2"" wide. Overall height is 6"", 160 gems are 1/8"" -1/4"". All sizes and amount may vary. From India.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTRMIX,771,shopify,5,deny,azuregreen,33.89,,TRUE,TRUE,,https://www.azuregreen.net/images/GTRMIX.jpg,1,Mixed Agate Gemstone Tree,FALSE,active
gtrosb-1-lb-rose-quartz-tumbled-stones,1 lb Rose Quartz tumbled stones,"Rose Quartz is a gentle and warm stone that is of great use in love spells. Rose Quartz is like a bubble bath for your emotions. Many wonderful healing properties inclue love, forgiveness, phobias, fears, unconditional love, and guilt. Image shows the amount of 1lb however it is sold by approximate weight only, each bag being unique is sizes, shapes, colors, and inclusions. From Brazil.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTROSB,544,shopify,825.25,deny,azuregreen,27.09,,TRUE,TRUE,,https://www.azuregreen.net/images/GTROSBB1.jpg,1,1 lb Rose Quartz tumbled stones,FALSE,active
gtrqz-clear-quartz-gemstone-tree-160-beads,Clear Quartz gemstone tree 160 beads,"Whether you are adding it to your altar for its symbolic value or actively using it within your spells and rituals, the clear quartz gemstone tree is a beautiful and powerful presentation all by itself. Base has felt bottom and measures 1 3/4"" wide. Overall height 5"". Gems are approximately 1/4"". Sizes to vary. From India.",AzureGreen,Metaphysical Supplies,"Stone Crafts & Gemstone Trees,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTRQZ,771,shopify,58,deny,azuregreen,33.89,,TRUE,TRUE,,https://www.azuregreen.net/images/GTRQZ.jpg,1,Clear Quartz gemstone tree 160 beads,FALSE,active
gtrubzmb-1-lb-ruby-zoisite-with-mica-tumbled-stones,1 lb Ruby Zoisite with Mica tumbled stones,"This rough Ruby Zoisite is mined in India and is a magnificent stone with great beauty and power. Ruby Zoisite acts like plug for your energy system. Straightening of the heart, bringing love, confidence, loyalty and courage. 1lb Tumble Ruby Zoisite with Mica inclusions. Medium size stones, From India.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTRUBZMB,544,shopify,12,deny,azuregreen,115.49,,TRUE,TRUE,,https://www.azuregreen.net/images/GTRUBZMBB.jpg,1,1 lb Ruby Zoisite with Mica tumbled stones,FALSE,active
gtrutb-1-lb-rutile-tumbled-stones,1 lb Rutile tumbled stones,"Rutile Quartz is an illuminator of the soul that will assist with spiritual growth, cleanses and energizes the aura, draws away negative energy, disease, and letting go of the past. Sold by approximate weight - not stone size or count. From Brazil.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTRUTB,544,shopify,6.1,deny,azuregreen,42.95,,TRUE,TRUE,,https://www.azuregreen.net/images/GTRUTB.jpg,1,1 lb Rutile tumbled stones,FALSE,active
gtscob-1-lb-scolecite-tumbled-stones,1 lb Scolecite tumbled stones,"Scolecite enhances the heart chakra energies, opening the door to more spontaneous expressions of love. Exchanged between lovers, scolecite creates a heart-to-heart connection. Scolecite also promotes inner peace and deep relaxation. It is an excellent aid to meditation relating to the Third Eye and inner knowledge. From India.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTSCOB,544,shopify,121.35,deny,azuregreen,104.15,,TRUE,TRUE,,https://www.azuregreen.net/images/GTSCOBB.jpg,1,1 lb Scolecite tumbled stones,FALSE,active
gtselb-1-lb-selenite-tumbled-stones,1 lb Selenite tumbled stones,"This bag of tumbled selenite is sure to connect you with your upper chakras. Selenite may assist with protection, good luck, and it can clean, clear and open all chakras. Selenite can be placed next to other crystals and stones where it will amplify and purify the stones placed near it. 1lb large pieces, sold by weight only not by stone size or count.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Selenite,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTSELB,544,shopify,65,deny,azuregreen,88.29,,TRUE,TRUE,,https://www.azuregreen.net/images/GTSELBB.jpg,1,1 lb Selenite tumbled stones,FALSE,active
gtselob-1-lb-selenite-orange-tumbled-stones,"1 lb Selenite, Orange tumbled stones","This bag of tumbled orange selenite marbles connects us to the Earth & Moon energies, cleansing the sacral. Great for creativity, self-esteem & helps with electromagnetic pollution. A beautiful sphere of highly polished orange Selenite. Approximately 3/4"" and1lb, sold by weight only not by stone size or count.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Selenite,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTSELOB,544,shopify,29,deny,azuregreen,101.89,,TRUE,TRUE,,https://www.azuregreen.net/images/GTSELOBB.jpg,1,"1 lb Selenite, Orange tumbled stones",FALSE,active
gtserb-1-lb-serpentine-tumbled-stones,1 lb Serpentine tumbled stones,"Serpentine makes an exceptional meditation stone as it enhances your spiritual exploration. It helps you to find inner peace. Serpentine may help calm and stabilize the mind, wisdom retrieval, memory of past lives, clearing all chakras, anxiety, fears, open up psychic abilities, and will help calm a restless mind. It is an earthing stone which opens up new pathways for Kundalini energy. This a great piece to pull out in your time of need.1lb tumbled Serpentine From China.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTSERB,544,shopify,7.4,deny,azuregreen,110.95,,TRUE,TRUE,,https://www.azuregreen.net/images/GTSER.jpg,1,1 lb Serpentine tumbled stones,FALSE,active
gtsfob-1-lb-snow-flake-obsidian-tumbled-stones,1 lb Snow Flake Obsidian tumbled stones,"Obsidian is a naturally created glass. It is formed form volcanic lava which cooled too quickly for significant crystallization to occur. Snowflake Obsidian brings peace of mind and helps the stomach, sinuses, veins, bones and eyesight. Great for meditation, behavior problems, loneness, blocks psychic attacks, and absorbs negative energy. Sold by approximate weight - not stone size or count. From China.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTSFOB,544,shopify,40.35,deny,azuregreen,54.29,,TRUE,TRUE,,https://www.azuregreen.net/images/GTSFOBB.jpg,1,1 lb Snow Flake Obsidian tumbled stones,FALSE,active
gtshilb-1-lb-shiva-lingam-tumbled-stones,1 lb Shiva Lingam tumbled stones,"Shiva Lingam tumbles stones, this powerful stone possesses a wonderfully positive vibration and energy that brings a state of purification and cleansing to those who use it. Shiva works to intensify vitality and prana through the body. Overall improves health and assist with unification of the masculine and feminine energies as one. 1lb sold by weight only with about 22 pieces per pound, consisting of mostly large to medium stones. From India.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTSHILB,544,shopify,152,deny,azuregreen,27.09,,TRUE,TRUE,,https://www.azuregreen.net/images/GTSHILBB.jpg,1,1 lb Shiva Lingam tumbled stones,FALSE,active
gtshub-1-lb-shungite-tumbled-stones,1 lb Shungite tumbled stones,"Shungite is said to be the ""miracle stone"" or ""the stone of life"", known for its incredible healing and protection properties, boost immune system, balancing mind and emotions, and activates the healing process within the body. Sold by approximate weight - not stone size or count. From Russia.",AzureGreen,Metaphysical Supplies,"Bulk Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Tumbled Stones,Earth Relics,The Way to Resonance",TRUE,Title,Default Title,GTSHUB,544,shopify,52,deny,azuregreen,106.42,,TRUE,TRUE,,https://www.azuregreen.net/images/GTSHUNB.jpg,1,1 lb Shungite tumbled stones,FALSE,active
